TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE,ADJ. BOX OFFICE
44946,tt1524131,Knucklehead,2010,"Action, Comedy, Drama",5.3,22 Oct 2010,"Mark Feuerstein, Melora Hardin, Paul Wight, Dennis Farina",,USA,English,,
47964,tt1606378,A Good Day to Die Hard,2013,"Action, Thriller",5.3,14 Feb 2013,"Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead",4 wins & 7 nominations.,USA,"English, Russian, Hindi",67344392.0,69829424.0
37348,tt0329390,Monte Walsh,2003,"Romance, Western",7.2,17 Jan 2003,"Tom Selleck, Isabella Rossellini, Keith Carradine, George Eads",Nominated for 1 Primetime Emmy. Another 1 win.,USA,English,,
107811,tt1711425,21 & Over,2013,Comedy,5.9,01 Mar 2013,"Miles Teller, Skylar Astin, Justin Chon, Sarah Wright",1 win & 1 nomination.,USA,"English, Spanish",25675765.0,26623210.0
0,tt0112267,A.K.A. Don Bonus,1995,Documentary,7.6,06 Oct 1995,"Arnold Y. Kim, Sokly Ny",,USA,English,,
112949,tt1702439,Safe Haven,2013,"Drama, Romance, Thriller",6.7,14 Feb 2013,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",3 wins & 7 nominations.,USA,"English, Portuguese",71346930.0,73979658.0
288430,tt1159943,In the Edges: The 'Grizzly Man' Session,2005,"Documentary, Music",7.6,26 Dec 2005,"Joe Bini, Danielle DeGruttola, John Hanes, Werner Herzog",,USA,English,,
160220,tt2446192,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,2012,Documentary,5.8,19 Jan 2013,"John de Lancie, Alex Tibcken, Tim Star, Lauren Faust",,USA,English,,
58891,tt1737674,PressPausePlay,2011,"Documentary, Music",7.6,01 Mar 2011,"Ólafur Arnalds, Scott Belsky, Robyn Carlsson, Mike Cosola",2 wins & 1 nomination.,"Sweden, Australia, France, USA, Iceland, Japan, Germany, Spain, Norway, UK",English,,
70051,tt0195366,U.S. Seals,2000,"Action, Thriller",4.9,18 Jan 2000,"Jim Fitzpatrick, Greg Collins, Ty Miller, Justin Williams",,USA,English,,
122857,tt1659343,Universal Soldier: Day of Reckoning,2012,"Action, Horror, Mystery",5.0,25 Oct 2012,"Jean-Claude Van Damme, Dolph Lundgren, Scott Adkins, Mariah Bonner",,USA,English,5247.0,5556.0
84330,tt2085910,Room 237,2012,Documentary,6.3,26 Oct 2012,"Bill Blakemore, Geoffrey Cocks, Juli Kearns, John Fell Ryan",2 wins & 15 nominations.,USA,English,259765.0,275102.0
39536,tt1090639,Amazing Johnathan: Wrong on Every Level,2006,Comedy,7.4,18 Nov 2006,"Kristy Clark, Erica Jones, Chris Ritter, The Amazing Johnathan",,USA,English,,
180705,tt2519480,Benji,2012,Documentary,7.5,14 Oct 2012,,1 nomination.,USA,English,,
163845,tt1787828,To Get Her,2011,"Drama, Mystery, Thriller",5.5,21 Jan 2011,"Jazzy De Lisser, Chelsea Logan, Adwoa Aboah, Audrey Speicher",3 wins.,USA,English,,
68179,tt0765446,Escape from Planet Earth,2013,"Animation, Adventure, Comedy",6.0,15 Feb 2013,"Brendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit",1 win.,"USA, Canada",English,57011847.0,59115605.0
161187,tt2034098,Saving Lincoln,2013,Biography,5.2,13 Feb 2013,"Tom Amandes, Lea Coco, Penelope Ann Miller, Bruce Davison",,USA,English,,
44220,tt0846724,Patton Oswalt: No Reason to Complain,2004,"Documentary, Short, Comedy",7.7,,Patton Oswalt,,USA,English,,
311998,tt0876257,Film Noir: Bringing Darkness to Light,2006,"Documentary, History",7.2,18 Jul 2006,,,USA,English,,
61382,tt0115750,Breaking the Surface: The Greg Louganis Story,1997,"Biography, Drama, Sport",6.4,19 Mar 1997,"Mario Lopez, Michael Murphy, Jeffrey Meek, Rosemary Dunsmore",1 nomination.,"USA, Canada",English,,
0,tt1337601,The Cost of Oil: Voices from the Arctic,2009,Documentary,,09 Jan 2009,,,USA,English,,
132344,tt2209418,Before Midnight,2013,"Drama, Romance",7.9,14 Jun 2013,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Jennifer Prior",Nominated for 1 Oscar. Another 21 wins & 58 nominations.,"USA, Greece","English, Greek, French",8114507.0,8413935.0
89008,tt1313139,The Oranges,2011,"Comedy, Drama, Romance",5.9,05 Oct 2012,"Alia Shawkat, Hugh Laurie, Oliver Platt, Allison Janney",1 nomination.,USA,English,364875.0,387880.0
103161,tt1756511,Fake It So Real,2011,Documentary,6.7,13 Jan 2012,,1 nomination.,USA,English,,
38510,tt0281919,How to Make a Monster,2001,"Horror, Sci-Fi, Thriller",4.4,14 Oct 2001,"Steven Culp, Clea DuVall, Tyler Mane, Jason Marsden",1 nomination.,USA,English,,
55204,tt0489342,Which Way Home,2009,Documentary,7.9,31 Jan 2009,,Nominated for 1 Oscar. Another 3 wins & 4 nominations.,USA,"English, Spanish",,
114478,tt2085930,Starship Troopers: Invasion,2012,"Animation, Action, Sci-Fi",5.9,21 Jul 2012,"Luci Christian, David Matranga, Justin Doran, David Wald",1 nomination.,"Japan, USA",English,,
134411,tt0882977,Snitch,2013,"Action, Drama, Thriller",6.5,22 Feb 2013,"Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon",1 nomination.,"USA, United Arab Emirates","English, Spanish",42919096.0,44502826.0
70546,tt1294182,Living in Emergency,2008,Documentary,8.5,14 Dec 2009,"Chris Brasher, Chiara Lepora, Davinder Gill, Tom Krueger",1 win.,USA,"English, Swahili, French",,
145135,tt2387433,Dark Skies,2013,"Horror, Sci-Fi, Thriller",6.3,22 Feb 2013,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett",,USA,English,17411930.0,18054436.0
156937,tt1014799,Holy Wars,2010,Documentary,7.5,,"Khalid Kelly, Aaron D. Taylor, Sheikh Omar Bakri Muhammad Fostok, Sam Harris",,USA,English,,
14591,tt0454587,911: In Plane Site,2004,Documentary,7.1,,"George W. Bush, Dick Cheney, Rudy Giuliani, Colin Powell",,USA,English,,
56744,tt0339422,Murder in Greenwich,2002,"Crime, Mystery, Drama",6.3,15 Nov 2002,"Christopher Meloni, Robert Forster, Maggie Grace, Toby Moore",3 nominations.,USA,English,,
28090,tt0100107,Maniac Cop 2,1990,"Crime, Horror, Action",5.8,18 Jul 1990,"Robert Davi, Claudia Christian, Michael Lerner, Bruce Campbell",,USA,English,,
236035,tt0113238,Gunfighter's Moon,1995,"Action, Drama, Romance",6.6,01 May 1997,"Lance Henriksen, Kay Lenz, David McIlwraith, Nikki Deloach",,"USA, Canada",English,,
24479,tt0499516,"Look, Up in the Sky! The Amazing Story of Superman",2006,"Documentary, History",8.0,12 Jun 2006,"Kevin Spacey, Gerard Jones, Forrest J. Ackerman, Elliot S. Maggin",,USA,English,,
81005,tt1351685,Jack the Giant Slayer,2013,"Adventure, Fantasy",6.3,01 Mar 2013,"Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci",1 win & 4 nominations.,USA,English,65171860.0,67576725.0
146203,tt2034139,The Last Exorcism Part II,2013,"Drama, Horror, Thriller",4.0,01 Mar 2013,"Ashley Bell, Julia Garner, Spencer Treat Clark, David Jensen",1 win & 2 nominations.,"France, USA",English,15152879.0,15712025.0
103162,tt0175844,Lenny Bruce: Swear to Tell the Truth,1998,"Documentary, Biography, Comedy",8.1,21 Oct 1998,"Robert De Niro, Steve Allen, Honey Bruce Friedman, Kitty Bruce",Nominated for 1 Oscar. Another 1 win & 1 nomination.,USA,English,21350.0,38375.0
72559,tt1583421,G.I. Joe: Retaliation,2013,"Action, Adventure, Sci-Fi",5.8,28 Mar 2013,"Dwayne Johnson, Jonathan Pryce, Byung-hun Lee, Elodie Yung",1 win & 11 nominations.,USA,English,122512052.0,127032791.0
86825,tt1682180,Stoker,2013,"Drama, Thriller",6.8,28 Feb 2013,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode",4 wins & 35 nominations.,"UK, South Korea, USA",English,1702277.0,1765091.0
152259,tt1922685,Phantom,2013,"Action, Drama, History",5.9,01 Mar 2013,"Ed Harris, David Duchovny, William Fichtner, Lance Henriksen",,USA,English,489984.0,508064.0
139244,tt0147582,The Tale of Sweeney Todd,1997,"Crime, Drama, Horror",6.4,19 Apr 1998,"Ben Kingsley, Campbell Scott, Joanna Lumley, Selina Boyack",3 nominations.,"Ireland, USA",English,,
157117,tt2306745,Sound City,2013,"Documentary, Music",7.8,18 Jan 2013,"Vinny Appice, Joe Barresi, Brian Bell, Frank Black",2 wins & 3 nominations.,USA,English,422417.0,438004.0
68728,tt1623205,Oz the Great and Powerful,2013,"Adventure, Family, Fantasy",6.3,08 Mar 2013,"James Franco, Mila Kunis, Rachel Weisz, Michelle Williams",5 wins & 31 nominations.,USA,English,234903076.0,243571086.0
9834,tt0449077,The Net 2.0,2006,"Action, Drama, Thriller",4.7,15 Feb 2006,"Nikki Deloach, Cengiz Bozkurt, Demet Akbag, Neil Hopkins",,USA,English,,
82866,tt0996396,Fog City Mavericks,2007,Documentary,7.7,29 Apr 2007,"Carroll Ballard, Brad Bird, Ronald Colby, Chris Columbus",,USA,English,,
102362,tt2101341,Dead Man Down,2013,"Action, Crime, Drama",6.5,08 Mar 2013,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper",,USA,"English, French, Albanian, Spanish, Hungarian",10880926.0,11282436.0
49519,tt0481499,The Croods,2013,"Animation, Adventure, Comedy",7.2,22 Mar 2013,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener",Nominated for 1 Oscar. Another 5 wins & 43 nominations.,USA,English,187165546.0,194072023.0
85039,tt1518809,Life 2.0,2010,Documentary,6.3,22 Jan 2010,Teasa Copprue,1 win.,USA,English,,
82079,tt1296893,Sons of Perdition,2010,Documentary,7.0,01 Apr 2010,"Bruce Barlow, Deloy Bateman, Michelle Benward, Kevin Black",1 nomination.,USA,English,,
72841,tt2043900,Last Call at the Oasis,2011,Documentary,7.5,04 May 2012,"Tim Barnett, Erin Brockovich-Ellis, Jay Famiglietti, Gina Gallego",2 wins & 2 nominations.,USA,English,40846.0,43421.0
17728,tt0800268,Wieners,2008,"Adventure, Comedy",4.4,03 Jun 2008,"Kenan Thompson, Zachary Levi, Fran Kranz, Jenny McCarthy",,USA,English,,
180016,tt0240505,First Person Plural,2000,Documentary,7.6,01 Jan 2000,"Alveen Borshay, Arnold Borshay, Deann Borshay",1 win & 1 nomination.,USA,"English, Korean",,
70121,tt0248803,First Target,2000,Action,5.1,15 Oct 2000,"Daryl Hannah, Doug Savant, Brandy Ledford, Peter Flemming",,"Canada, USA",English,,
59883,tt1594917,Age of the Dragons,2011,"Action, Adventure, Fantasy",3.4,04 Dec 2013,"Danny Glover, Vinnie Jones, Corey Sevier, Sofia Pernas",,"USA, UK",English,,
71809,tt0097033,Central Park,1990,Documentary,7.9,01 Apr 1990,,,USA,English,,
127372,tt2103264,Emperor,2012,"Drama, History",6.5,27 Jul 2013,"Matthew Fox, Tommy Lee Jones, Eriko Hatsune, Toshiyuki Nishida",1 nomination.,"Japan, USA","English, Japanese",3345315.0,3542839.0
140443,tt1127883,The Girl,2012,"Drama, Mystery, Thriller",6.2,06 Dec 2013,"Abbie Cornish, Geoffrey Rivas, Austin West, Annalee Jefferies",2 wins & 1 nomination.,"USA, Mexico","Spanish, English",,
268674,tt0199013,Shadow Boxers,1999,Documentary,7.2,02 Jun 1999,"Michael Bentt, Lucia Rijker",3 wins.,USA,English,,
127962,tt2332522,Leviathan,2012,Documentary,6.5,28 Aug 2013,"Brian Jannelle, Adrian Guillette, Arthur Smith, Asterias Vulgaris",11 wins & 21 nominations.,"France, UK, USA",English,1092800.0,1157324.0
139948,tt1781784,Burn,2012,Documentary,7.5,22 Apr 2012,"Donald Austin, Brendan Doogie Milewski, Craig Dougherty, Terrell Hardaway",1 win & 1 nomination.,USA,English,111300.0,117871.0
93394,tt1728975,Elevator,2011,Thriller,5.3,20 Jan 2012,"Christopher Backus, Anita Briem, John Getz, Shirley Knight",,USA,English,,
190167,tt1450681,9500 Liberty,2009,Documentary,7.8,15 Nov 2009,"Alanna Almeda, Charlie T. Deane, Guadencio Fernandez, Greg Letiecq",1 win.,USA,English,,
103734,tt2079512,Herman's House,2012,"Documentary, Crime",6.3,02 Mar 2012,Herman Wallace,2 wins & 3 nominations.,"USA, Canada, UK",English,4669.0,4944.0
158386,tt1785277,A Thousand Cuts,2012,Thriller,5.2,01 Jan 2012,"Michael O'Keefe, Olesya Rulin, James Van Patten, David Naughton",1 win & 2 nominations.,USA,English,,
89185,tt2008633,Radio Rebel,2012,"Drama, Family",6.2,17 Feb 2012,"Debby Ryan, Sarena Parmar, Adam DiMarco, Atticus Mitchell",1 win.,USA,English,,
35558,tt1579247,StarStruck,2010,"Comedy, Family, Music",6.2,14 Feb 2010,"Sterling Knight, Danielle Campbell, Maggie Castle, Brandon Mychal Smith",2 nominations.,USA,English,,
81250,tt1835977,Geek Charming,2011,"Comedy, Drama, Family",6.5,11 Nov 2011,"Sarah Hyland, Matt Prokop, Sasha Pieterse, Jordan Nichols",1 nomination.,USA,English,,
124459,tt0790628,The Incredible Burt Wonderstone,2013,Comedy,5.9,15 Mar 2013,"Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey",1 win & 4 nominations.,USA,"English, Spanish",22525921.0,23357135.0
122081,tt2101441,Spring Breakers,2012,"Crime, Drama",5.3,22 Mar 2013,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",11 wins & 26 nominations.,USA,English,14123773.0,14957714.0
126186,tt2070597,Shanghai Calling,2012,"Comedy, Drama, Romance",6.3,08 Feb 2013,"Le Geng, Daniel Henney, Sean Gallagher, Bill Marcus",3 wins & 1 nomination.,"USA, China","English, Mandarin, Shanghainese",10443.0,11059.0
150211,tt2363439,The Frozen,2012,"Drama, Thriller",4.3,10 Oct 2012,"Sedona James, Seth David Mitchell, Brit Morgan, Noah Segan",,USA,English,,
169730,tt1737090,Amber Lake,2011,"Drama, Thriller",6.0,11 Oct 2011,"Carmen Argenziano, Mekenna Melvin, Natalie Smyka, Melina Lizette",,USA,English,,
103198,tt0100848,Unspeakable Acts,1990,"Biography, Drama",6.0,15 Jan 1990,"Jill Clayburgh, Brad Davis, Sam Behrens, Gary Frank",,USA,English,,
40878,tt0210628,The Crossing,2000,"Biography, Drama, History",7.2,10 Jan 2000,"Jeff Daniels, Roger Rees, Sebastian Roché, Steven McCarthy",Nominated for 1 Primetime Emmy. Another 2 wins.,USA,English,,
206266,tt2073077,Shining Night: A Portrait of Composer Morten Lauridsen,2012,"Documentary, Biography, Music",8.6,07 Feb 2012,"Morten Lauridsen, Dana Gioia, Paul Salamunovich, Robert Geary",3 wins.,"USA, Switzerland, UK",English,,
158238,tt1981690,Stolen Seas,2012,"Documentary, Adventure, Crime",7.0,18 Jan 2013,,2 wins & 1 nomination.,"Estonia, Philippines, Denmark, USA, Somalia, Canada","German, Tagalog, English, Somali, Italian, Russian",,
84173,tt2088919,The Atomic States of America,2012,"Documentary, History, News",6.3,25 Mar 2014,"Michelle Catts, Kelly McMasters",2 nominations.,USA,English,,
41156,tt1568926,I Am Comic,2010,Documentary,6.6,28 Jan 2010,"Ahmed Ahmed, Franklyn Ajaye, Tim Allen, Ant",,USA,English,,
158011,tt1911644,The Call,2013,"Crime, Thriller",6.7,15 Mar 2013,"Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund",1 win & 11 nominations.,USA,English,51872378.0,53786487.0
117263,tt2302755,Olympus Has Fallen,2013,"Action, Thriller",6.5,22 Mar 2013,"Gerard Butler, Aaron Eckhart, Finley Jacobsen, Dylan McDermott",1 win & 5 nominations.,USA,"English, Korean",98895417.0,102544694.0
156268,tt1754811,InAPPropriate Comedy,2013,Comedy,2.9,17 Jul 2014,"Rob Schneider, Michelle Rodriguez, Adrien Brody, Lindsay Lohan",2 nominations.,USA,English,156414.0,162185.0
96088,tt2281267,Gregory Crewdson: Brief Encounters,2012,"Documentary, Biography, Drama",7.3,31 Oct 2012,"Costanza Theodoli Braschi, Gregory Crewdson, Samantha Ressler, Richard Sands",1 nomination.,USA,English,58978.0,62460.0
109425,tt0099151,Blood Games,1990,"Action, Thriller",5.0,12 Dec 1990,"Gregory Scott Cummins, Laura Albert, Shelley Abblett, Ken Carpenter",,USA,English,,
134806,tt0117476,Riders of the Purple Sage,1996,"Drama, Romance, Western",6.4,21 Jan 1996,"Ed Harris, Amy Madigan, Henry Thomas, Robin Tunney",2 wins & 2 nominations.,USA,English,,
23524,tt1003118,Steep,2007,"Documentary, Sport",7.4,26 Sep 2008,"Ingrid Backstrom, Anselme Baud, Bill Briggs, Doug Coombs",,USA,English,259840.0,318379.0
116059,tt1343324,Laffghanistan: Comedy Down Range,2009,Documentary,8.2,10 Apr 2009,"Graham Elwood, Aziz, Timothy A. Bennett, Doug Benson",,USA,English,,
84199,tt1763303,The First Time,2012,"Comedy, Drama, Romance",6.9,07 Feb 2013,"Britt Robertson, Dylan O'Brien, Craig Roberts, Joshua Malina",1 nomination.,USA,English,17061.0,18068.0
140846,tt1942831,Company,2011,"Comedy, Drama, Musical",7.6,15 Mar 2014,"Neil Patrick Harris, Patti LuPone, Martha Plimpton, Anika Noni Rose",,USA,English,,
247695,tt0144250,The Inspectors,1998,"Crime, Mystery",6.0,20 Sep 1998,"Louis Gossett Jr., Jonathan Silverman, Tobias Mehler, Greg Thirloway",,"USA, Canada",English,,
20016,tt0892109,Trailer Park of Terror,2008,Horror,5.3,21 Oct 2008,"Nichole Hiltz, Lew Temple, Jeanette Brox, Myk Watford",1 nomination.,USA,English,,
55861,tt1621446,The Task,2011,Horror,4.3,14 Jul 2011,"Alexandra Staden, Victor McGuire, Sean McConaghy, Adam Rayner",,USA,English,,
146313,tt1977941,The Cottage,2012,Thriller,4.8,12 Oct 2012,"David Arquette, Kristen Dalton, Victor Browne, Morissa O'Mara",,USA,English,,
179668,tt2279313,The Brussels Business,2012,"Documentary, History",6.9,16 Mar 2012,"Catherine Ashton, Leon Brittan, Maria Green Cowles, Etienne Davignon",1 nomination.,"Belgium, Austria, USA, France, Switzerland, Indonesia, UK",English,,
46972,tt0101444,Big Girls Don't Cry... They Get Even,1992,Comedy,6.5,08 May 1992,"Griffin Dunne, Dan Futterman, Patricia Kalember, Jenny Lewis",,USA,English,,
128748,tt0202493,Curse of the Blair Witch,1999,"Documentary, Short, Horror",6.4,11 Jul 1999,"Frank Pastor, Rachel Braaten, Elaine Stebbins, Tom Williams",,USA,English,,
281583,tt0108243,The Substitute,1993,"Thriller, Drama",5.4,22 Sep 1993,"Amanda Donohoe, Dalton James, Natasha Gregson Wagner, Eugene Robert Glazer",1 nomination.,USA,English,,
109416,tt1484521,30 Beats,2012,"Comedy, Romance",4.1,16 Nov 2012,"Condola Rashad, Justin Kirk, Jennifer Tilly, Jason Day",,"France, USA","English, French",14686.0,15553.0
97367,tt1817273,The Place Beyond the Pines,2012,"Crime, Drama, Thriller",7.3,19 Apr 2013,"Ryan Gosling, Craig Van Hook, Eva Mendes, Olga Merediz",3 wins & 18 nominations.,USA,"English, Spanish",21383298.0,22645879.0
127867,tt1935902,The Brass Teapot,2012,"Comedy, Fantasy, Thriller",6.4,15 Apr 2013,"Juno Temple, Michael Angarano, Alexis Bledel, Billy Magnussen",2 nominations.,USA,English,6643.0,7035.0
173153,tt1745862,Phil Spector,2013,"Biography, Drama",6.3,24 Mar 2013,"Al Pacino, Helen Mirren, Jeffrey Tambor, Chiwetel Ejiofor",Nominated for 2 Golden Globes. Another 2 wins & 35 nominations.,USA,English,,
75626,tt0903831,For the Love of a Dog,2008,Family,5.0,,"Sherman Hemsley, Phil Vassar, Tina Witherby, Bridgette Potts",1 win.,USA,English,,
51249,tt1300155,Alabama Moon,2009,"Drama, Family",6.6,18 Mar 2011,"Jimmy Bennett, Gabriel Basso, Uriah Shelton, Clint Howard",1 nomination.,USA,English,,
96999,tt1531914,Smitty,2012,"Drama, Family",5.3,22 Jul 2015,"Brandon Tyler Russell, Freddie James, Peter Fonda, Mira Sorvino",3 wins & 1 nomination.,USA,English,,
72710,tt1517260,The Host,2013,"Action, Adventure, Romance",5.9,29 Mar 2013,"Rachel Roberts, Shyaam Karra, Brent Wendell Williams, Jhil McEntyre",1 win & 2 nominations.,"USA, Switzerland",English,26616999.0,27599176.0
83735,tt1711456,Angel Dog,2011,"Drama, Family",5.8,19 Mar 2011,"Jon Michael Davis, Farah White, Maurice Ripke, Ashley Hallford",,USA,English,,
59419,tt1438251,The Best and the Brightest,2010,Comedy,5.0,16 Oct 2010,"Neil Patrick Harris, Amelia Talbot, Bonnie Somerville, Nina Hodoruk",,USA,English,,
58197,tt1043787,A Beautiful Life,2008,Drama,4.7,14 Aug 2008,"Angela Sarafyan, Dana Delany, Debi Mazar, Bai Ling",,USA,English,,
70736,tt0448022,A Bird of the Air,2011,"Drama, Romance",6.6,23 Sep 2011,"Rachel Nichols, Jackson Hurst, Anjanette Comer, Linda Emond",,USA,English,3819.0,4059.0
59441,tt1509787,A Bag of Hammers,2011,"Comedy, Drama",6.7,12 Mar 2011,"Jason Ritter, Jake Sandvig, Chandler Canterbury, Rebecca Hall",3 nominations.,USA,English,,
65650,tt1582271,The Good Doctor,2011,"Drama, Thriller",5.6,31 Aug 2012,"Orlando Bloom, Riley Keough, Taraji P. Henson, Rob Morrow",6 nominations.,USA,English,4106.0,4364.0
144340,tt1814621,Admission,2013,"Comedy, Drama, Romance",5.7,22 Mar 2013,"Tina Fey, Ann Harada, Ben Levin, Dan Levy",,USA,English,18004225.0,18668587.0
62878,tt1419950,Riverworld,2010,"Drama, Sci-Fi",5.0,18 Apr 2010,"Tahmoh Penikett, Mark Deklin, Peter Wingfield, Jeananne Goossen",5 nominations.,"USA, Canada",English,,
20989,tt0397853,18 Fingers of Death!,2006,"Action, Comedy",3.4,11 Apr 2006,"Shane Aaron, Koji Abe, Michael Andersen, John Arrington",,USA,English,,
142989,tt0493129,A Get2Gether,2005,Comedy,4.7,28 Sep 2005,"Mitchell Bisschop, B. Cole, Deon Cole, Michael Colyar",,USA,English,,
34601,tt0368343,Three Way,2004,"Crime, Drama, Thriller",4.8,29 Jun 2004,"Dominic Purcell, Joy Bryant, Ali Larter, Desmond Harrington",,USA,English,,
18843,tt0481513,Dr. Dolittle 3,2006,"Comedy, Family, Fantasy",3.9,25 Apr 2006,"Kyla Pratt, Kristen Wilson, Walker Howard, John Amos",,"USA, Canada",English,,
158739,tt2027064,Blue Caprice,2013,"Biography, Crime, Drama",6.0,18 May 2015,"Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner Expósito",1 win & 10 nominations.,USA,English,86749.0,89950.0
127509,tt2220642,Bad 25,2012,"Documentary, Music",7.9,19 Oct 2012,"Michael Jackson, Glen Ballard, John Barnes, Jennifer Batten",2 wins & 1 nomination.,USA,English,,
55144,tt0107464,Lush Life,1993,Drama,6.8,01 Oct 1993,"Ernie Andrews, Jeff Goldblum, Buddy Arnold, Forest Whitaker",Won 1 Primetime Emmy. Another 1 nomination.,USA,English,,
14607,tt0893406,Loaded,2008,"Action, Crime, Drama",4.6,25 Mar 2008,"Jesse Metcalfe, Corey Large, Monica Keena, Nathalie Kelley",,USA,English,,
