TMDB ID,IMDB ID,TITLE,RELEASED,YEAR,GENRE,RATING,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE
209204,tt2934036,The Cheshire Murders,22 Jul 2013,2013,"Documentary, Crime, History",6.7,"Marilyn Bartoli, Deb Biggins, Michael Daluz, Jeremiah Donovan",,USA,English,
103173,tt1709652,Dragon Age: Dawn of the Seeker,29 May 2012,2012,"Animation, Action, Adventure",5.9,"Colleen Clinkenbeard, J. Michael Tatum, Chuck Huber, R. Bruce Elliott",2 nominations.,"USA, Japan",English,
174322,tt2795078,Gasland Part II,21 Apr 2013,2013,Documentary,7.7,"Al Armendariz, Kindra Arnesen, Lon Burnam, Lois Capps",3 wins & 1 nomination.,USA,English,
216755,tt0822813,The Human Behavior Experiments,01 Jun 2006,2006,Documentary,7.7,"Thomas Blass, Herbert Winer, Buddy Stump, Donna Summers",,USA,English,
77950,tt1860353,Turbo,17 Jul 2013,2013,"Animation, Adventure, Comedy",6.5,"Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson",1 win & 13 nominations.,USA,English,81100000.0
173980,tt2137359,The Devil's in the Details,12 Mar 2013,2013,Thriller,3.8,"Ray Liotta, Emilio Rivera, Joel Mathews, Raymond J. Barry",,USA,English,
76170,tt1430132,The Wolverine,26 Jul 2013,2013,"Action, Adventure, Sci-Fi",6.7,"Hugh Jackman, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada",2 wins & 11 nominations.,"USA, UK, Australia, Japan","English, Japanese",132550960.0
191231,tt1584146,Sol,18 Apr 2012,2012,Sci-Fi,3.4,"Jake White, Jake Brown, Colin Conners, Caleb Courtney",,USA,English,
81581,tt1538833,Make Believe,13 May 2011,2010,Documentary,7.1,"Ed Alonzo, Albert M. Belmont Jr., Gay Blackstone, Eugene Burger",1 win.,"USA, Japan, South Africa",English,
159138,tt2499076,The Crash Reel,04 Oct 2013,2013,"Documentary, Biography, Sport",8.2,"Kevin Pearce, Shaun White, Mason Aguirre, Daniel Amen",12 wins & 7 nominations.,USA,English,
172533,tt2265398,Drinking Buddies,25 Jul 2013,2013,"Comedy, Drama, Romance",6.1,"Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston",1 win & 3 nominations.,USA,English,200000.0
159092,tt2318527,Hell Baby,01 Mar 2014,2013,"Comedy, Horror",4.8,"Rob Corddry, Leslie Bibb, Alex Berg, Keegan-Michael Key",,USA,English,4980.0
146216,tt1821694,RED 2,19 Jul 2013,2013,"Action, Comedy, Crime",6.7,"Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren",3 nominations.,"USA, France, Canada","English, Russian, French, Persian, Korean",53215979.0
177221,tt2272350,The Battery,04 Jun 2013,2012,"Adventure, Drama, Horror",6.4,"Jeremy Gardner, Adam Cronheim, Niels Bolle, Alana O'Brien",6 wins & 2 nominations.,USA,English,
198062,tt2234025,Coffee Town,09 Jul 2013,2013,Comedy,6.6,"Glenn Howerton, Steve Little, Ben Schwartz, Adrianne Palicki",,USA,English,
19593,tt0099387,The Death of the Incredible Hulk,18 Feb 1990,1990,"Action, Adventure, Drama",5.8,"Bill Bixby, Lou Ferrigno, Elizabeth Gracen, Philip Sterling",,USA,English,
180948,tt1911662,Vehicle 19,07 Feb 2013,2013,"Action, Crime, Thriller",4.9,"Paul Walker, Naima McLean, Gys de Villiers, Leyla Haidarian",,USA,English,
58291,tt1866255,The Battle for Marjah,17 Feb 2011,2010,Documentary,7.4,,3 nominations.,USA,English,
192126,tt2053423,Revenge for Jolly!,07 May 2013,2012,"Comedy, Drama",4.6,"Brian Petsos, Kristen Wiig, Elijah Wood, Oscar Isaac",,USA,English,
117856,tt1876261,Bigfoot,30 Jun 2012,2012,"Adventure, Horror, Sci-Fi",2.8,"Danny Bonaduce, Barry Williams, Bruce Davison, Sherilyn Fenn",,USA,English,
65435,tt1337599,Consuming Kids: The Commercialization of Childhood,29 Oct 2008,2008,Documentary,8.0,"Daniel Acuff, Enola Aird, Michael Brody, George W. Bush",,USA,English,
83566,tt1378702,Iran Is Not the Problem,28 Jul 2008,2008,"Documentary, War",7.3,"Antonia Juhasz, Larry Everest, Robert Gould, Michael Veiluva",,USA,English,
173938,tt1479293,Mighty Uke,11 Jan 2010,2010,"Documentary, Music",7.5,"James Hill, Jake Shimabukuro, Sylvie Simmons",,"Canada, France, Israel, Japan, New Zealand, USA, UK",English,
136400,tt1272878,2 Guns,02 Aug 2013,2013,"Action, Comedy, Crime",6.7,"Denzel Washington, Mark Wahlberg, Paula Patton, Edward James Olmos",2 wins.,USA,"English, Spanish",73500000.0
127905,tt2954776,First Comes Love,03 May 2013,2013,Documentary,6.7,"Nina Davenport, Eric E. Oleson",,USA,English,
77728,tt0109900,Giorgino,05 Oct 1994,1994,"Adventure, Drama, Horror",7.5,"Jeff Dahlgren, Mylène Farmer, Joss Ackland, Louise Fletcher",,"France, USA",English,
74310,tt1748043,Hell and Back Again,05 Oct 2011,2011,"Documentary, Action, History",6.5,"Nathan Harris, Ashley Harris, The Marines of Echo Company, Christian Cabaniss",Nominated for 1 Oscar. Another 4 wins & 8 nominations.,"USA, UK, Afghanistan","English, Pushto, Dari",37539.0
157016,tt2282662,Our Nixon,09 Mar 2013,2013,"Documentary, Biography, Crime",6.6,"Richard Nixon, H.R. Haldeman, John Ehrlichman, Dwight Chapin",4 wins & 4 nominations.,USA,English,19249.0
85984,tt0158831,Off the Menu: The Last Days of Chasen's,01 Oct 1997,1997,"Documentary, History",5.7,"Raymond Bilbool, Ronald Clint, Tommy Gallagher, Trisha Absher",2 wins.,USA,English,
89325,tt1730687,Darling Companion,24 May 2012,2012,"Comedy, Drama, Romance",5.1,"Diane Keaton, Kevin Kline, Dianne Wiest, Richard Jenkins",,USA,English,793352.0
160588,tt2334873,Blue Jasmine,23 Aug 2013,2013,Drama,7.3,"Cate Blanchett, Joy Carlin, Richard Conti, Glen Caspillo",Won 1 Oscar. Another 53 wins & 75 nominations.,USA,English,33404871.0
153738,tt1925435,Frankenstein's Army,02 Nov 2013,2013,Horror,5.3,"Robert Gwilym, Hon Ping Tang, Alexander Mercury, Luke Newberry",1 win & 3 nominations.,"Netherlands, USA, Czech Republic",English,
136066,tt2644980,Stars in Shorts,28 Sep 2012,2012,Comedy,6.6,"Lily Tomlin, Jesse Tyler Ferguson, Lucy Punch, Colin Firth",,USA,English,
102867,tt2085888,Only the Young,02 May 2012,2012,"Documentary, Comedy, Romance",6.5,"Garrison Saenz, Kevin Conway, Skye Elmore, Samantha MacDonald",4 wins & 7 nominations.,USA,English,7138.0
109729,tt2292959,The Canyons,02 Aug 2013,2013,"Drama, Thriller",3.9,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks",2 wins & 2 nominations.,USA,English,31317.0
26622,tt0146425,Always Outnumbered,21 Mar 1998,1998,Drama,7.3,"Laurence Fishburne, Daniel Williams, Bill Cobbs, Natalie Cole",1 win & 6 nominations.,USA,English,
77664,tt0101343,And You Thought Your Parents Were Weird,15 Nov 1991,1991,"Comedy, Family, Fantasy",4.5,"Marcia Strassman, Joshua John Miller, Edan Gross, John Quade",4 nominations.,USA,English,402539.0
211587,tt1196124,Blood Shot,29 Oct 2013,2013,"Action, Comedy, Horror",3.3,"Brennan Elliott, Michael Bailey Smith, Brad Dourif, Lance Henriksen",,USA,English,
205005,tt1305586,Fred & Vinnie,01 Jan 2011,2011,Comedy,5.9,"Justin Roiland, Richard Steven Horvitz, Fred Willard, Fred Stoller",2 wins.,USA,English,
121831,tt2077747,"Love, Marilyn",16 May 2013,2012,"Documentary, Biography",7.3,"F. Murray Abraham, Elizabeth Banks, Adrien Brody, Ellen Burstyn",1 win.,"USA, France",English,2370.0
191619,tt2325518,Beneath,03 May 2013,2013,"Horror, Thriller",3.8,"Daniel Zovatto, Bonnie Dennison, Chris Conroy, Jonny Orsini",,USA,English,
19154,tt0122961,Arrival II,06 Nov 1998,1998,"Action, Adventure, Sci-Fi",3.8,"Patrick Muldoon, Jane Sibbett, Michael Sarrazin, Catherine Blythe",,"Canada, USA",English,
50277,tt0114754,Two Guys Talkin' About Girls,18 Jun 1996,1996,"Comedy, Drama, Romance",5.7,"Dan Cortese, Jonathan Silverman, Allison Smith, Mariangela Pino",,USA,English,
26450,tt0266850,Phantom of the Megaplex,10 Nov 2000,2000,"Action, Comedy, Family",6.6,"Taylor Handley, Corinne Bohrer, Caitlin Wachs, Jacob Smith",3 nominations.,"USA, Canada",English,
149856,tt0101391,Baby on Board,28 Dec 1992,1992,Comedy,4.5,"Garfield Andrews, Themmis Anno, Barry Ashley, Conrad Bergschneider",,"Canada, USA",English,
83040,tt1861281,Battle for Brooklyn,17 Jun 2011,2011,"Documentary, Drama",7.2,,,USA,English,
185574,tt2510998,Louis C.K. Oh My God,13 Apr 2013,2013,"Documentary, Comedy",8.4,Louis C.K.,Won 1 Primetime Emmy. Another 6 nominations.,USA,English,
76285,tt1854564,Percy Jackson: Sea of Monsters,07 Aug 2013,2013,"Adventure, Family, Fantasy",5.9,"Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",3 wins & 5 nominations.,USA,English,68558662.0
77931,tt2017020,The Smurfs 2,31 Jul 2013,2013,"Animation, Adventure, Comedy",5.4,"Hank Azaria, Neil Patrick Harris, Brendan Gleeson, Jayma Mays",8 nominations.,USA,"English, French",71017784.0
23535,tt0099277,Class of 1999,11 May 1990,1990,"Action, Horror, Sci-Fi",5.8,"Bradley Gregg, Traci Lind, Malcolm McDowell, Stacy Keach",1 nomination.,USA,English,2459895.0
158743,tt2007360,Computer Chess,07 Nov 2013,2013,Comedy,6.3,"Kriss Schludermann, Tom Fletcher, Wiley Wiggins, Patrick Riester",2 wins & 7 nominations.,USA,English,101218.0
201676,tt2908228,My Little Pony: Equestria Girls,24 Aug 2013,2013,"Animation, Comedy, Family",6.2,"Tara Strong, Ashleigh Ball, Andrea Libman, Tabitha St. Germain",2 wins & 2 nominations.,"Canada, USA",English,
89345,tt0240380,Bloody Murder,12 Sep 2000,2000,"Drama, Horror, Thriller",3.0,"Jessica Morris, Peter Guillemette, Patrick Cavanaugh, Crystalle Ford",,USA,English,
205985,tt2276000,Miss You Can Do It,24 Jun 2013,2013,"Documentary, Drama, Family",8.2,"Abbey Curran, May Diddy, Shawn Marie Diddy",,USA,English,
147276,tt2557848,Jay and Silent Bob Go Down Under,30 Nov 2012,2012,Comedy,6.1,"David Berry, Sara Clifford, Jason Mewes, Jordan Monsanto",,USA,English,
76544,tt2016940,Man of Tai Chi,05 Jul 2013,2013,"Action, Drama",6.1,"Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu",,"USA, China, Hong Kong","Cantonese, English, Mandarin",61054.0
113148,tt2195548,Prince Avalanche,19 Sep 2013,2013,"Comedy, Drama",6.4,"Paul Rudd, Emile Hirsch, Lance LeGault, Joyce Payne",3 wins & 5 nominations.,USA,"English, German",204951.0
21683,tt0346578,Batman: Mystery of the Batwoman,21 Oct 2003,2003,"Animation, Action, Crime",6.7,"Kevin Conroy, Kimberly Brooks, Kelly Ripa, Elisa Gabrielli",,USA,English,
65291,tt1683043,Green Lantern: Emerald Knights,07 Jun 2011,2011,"Animation, Action, Adventure",6.8,"Nathan Fillion, Jason Isaacs, Elisabeth Moss, Henry Rollins",1 nomination.,USA,English,
39027,tt0104609,Kickboxer 3: The Art of War,27 May 1994,1992,"Action, Sport, Thriller",3.9,"Sasha Mitchell, Dennis Chan, Richard Comar, Noah Verduzco",,USA,"English, Portuguese",
212994,tt3108864,From One Second to the Next,07 Aug 2013,2013,"Documentary, Short",7.4,,,USA,English,
50346,tt0110255,Kickboxer 4: The Aggressor,14 May 1994,1994,"Action, Sport",4.1,"Sasha Mitchell, Kamel Krifa, Brad Thornton, Jill Pierce",,USA,English,
61954,tt0109442,Class of 1999 II: The Substitute,09 Jul 1994,1994,"Action, Horror, Sci-Fi",4.2,"Sasha Mitchell, Caitlin Dulany, Nick Cassavetes, Gregory West",,USA,English,
138832,tt1723121,We're the Millers,07 Aug 2013,2013,"Comedy, Crime",7.0,"Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter",4 wins & 14 nominations.,USA,"English, Spanish",144900000.0
39957,tt1244658,Burning Bright,02 May 2012,2010,"Drama, Horror, Thriller",5.9,"Garret Dillahunt, Briana Evigan, Charlie Tahan, Peggy Sheffield",,USA,English,
109418,tt2191701,Grown Ups 2,12 Jul 2013,2013,Comedy,5.4,"Adam Sandler, Kevin James, Chris Rock, David Spade",5 wins & 15 nominations.,USA,"English, Spanish",127400000.0
211830,tt3010462,DEFCON: The Documentary,01 Aug 2013,2013,Documentary,5.7,"Dead Addict, Brian Baskin, Ryan Clarke, Matthew M. Conley",,USA,English,
212927,tt1718807,Jamie and Jessie Are Not Together,18 Jun 2011,2011,"Comedy, Musical, Romance",5.1,"Jax Jackson, Jessica London-Shields, Fawzia Mirza, Marika Engelhardt",,USA,English,
259808,tt0099321,Criminal Justice,08 Sep 1990,1990,Drama,6.6,"Forest Whitaker, Anthony LaPaglia, Rosie Perez, Jennifer Grey",2 wins & 2 nominations.,USA,English,
97008,tt1609113,Farmageddon,08 Jul 2011,2011,"Documentary, News",7.2,"Linda Faillace, Adam Helfer, Mark McAfee, Joel Salatin",,USA,English,33320.0
59859,tt1650554,Kick-Ass 2,16 Aug 2013,2013,"Action, Comedy, Crime",6.6,"Aaron Taylor-Johnson, Chloë Grace Moretz, Morris Chestnut, Claudia Lee",1 win & 7 nominations.,"USA, UK, Japan",English,28800000.0
87421,tt1411250,Riddick,06 Sep 2013,2013,"Action, Sci-Fi, Thriller",6.4,"Vin Diesel, Jordi Mollà, Matt Nable, Katee Sackhoff",2 nominations.,USA,English,35512027.0
151960,tt1691917,Planes,09 Aug 2013,2013,"Animation, Adventure, Comedy",5.8,"Dane Cook, Stacy Keach, Brad Garrett, Teri Hatcher",5 nominations.,USA,"English, Spanish",71270759.0
37312,tt0903660,Killer at Large,08 Apr 2008,2008,Documentary,7.3,"Richard Atkinson, Denise Austin, Brooke Bates, Richard Berman",,USA,English,
158999,tt2545118,Blackfish,18 Oct 2013,2013,"Documentary, Drama",8.1,"Tilikum, John Hargrove, Samantha Berg, Mark Simmons",Nominated for 1 BAFTA Film Award. Another 7 wins & 37 nominations.,USA,"English, Spanish",1279789.0
115348,tt1413495,Paranoia,16 Aug 2013,2013,"Drama, Thriller",5.7,"Liam Hemsworth, Gary Oldman, Amber Heard, Harrison Ford",1 nomination.,"USA, India, France",English,5334926.0
198210,tt1828970,Evidence,19 Jul 2013,2013,"Horror, Mystery, Thriller",5.4,"Caitlin Stasey, Stephen Moyer, Radha Mitchell, Torrey DeVitto",1 nomination.,USA,English,
115782,tt2357129,Jobs,16 Aug 2013,2013,"Biography, Drama",5.9,"Ashton Kutcher, Dermot Mulroney, Josh Gad, Lukas Haas",2 nominations.,"USA, Switzerland",English,16117443.0
123553,tt1538403,The Mortal Instruments: City of Bones,21 Aug 2013,2013,"Action, Fantasy, Horror",5.9,"Lily Collins, Jamie Campbell Bower, Kevin Zegers, Jemima West",6 wins & 11 nominations.,"USA, Germany, Canada",English,31165421.0
47559,tt0790663,The First Grader,24 Jun 2011,2010,"Biography, Drama, Romance",7.5,"Naomie Harris, Oliver Litondo, Tony Kgoroge, Alfred Munyua",17 wins & 12 nominations.,"UK, USA, Kenya",English,332306.0
154282,tt2364949,Touchy Feely,01 Mar 2014,2013,Drama,5.3,"Rosemarie DeWitt, Amber Wolfe Wollam, Josh Pais, Ellen Page",1 nomination.,USA,English,35966.0
132363,tt1327773,Lee Daniels' The Butler,16 Aug 2013,2013,"Biography, Drama",7.2,"Forest Whitaker, David Banner, Michael Rainey Jr., LaJessie Smith",Nominated for 2 BAFTA Film Awards. Another 18 wins & 50 nominations.,USA,English,116631310.0
157360,tt2294677,In a World...,13 Sep 2013,2013,Comedy,6.7,"Lake Bell, Rob Corddry, Alexandra Holden, Eva Longoria",3 wins & 16 nominations.,USA,English,2041184.0
159622,tt2084953,Terms and Conditions May Apply,12 Jul 2013,2013,"Documentary, News",7.4,"Cullen Hoback, Brian Lawler, John Palfrey, Harvey Anderson",2 wins & 1 nomination.,USA,English,55594.0
128133,tt2268732,Museum Hours,06 Sep 2013,2012,Drama,6.9,"Mary Margaret O'Hara, Bobby Sommer, Ela Piplits, Marcus O'Hara",2 wins & 9 nominations.,"Austria, USA","English, German",124184.0
152748,tt2388637,Ain't Them Bodies Saints,16 Aug 2013,2013,"Crime, Drama, Romance",6.4,"Rooney Mara, Casey Affleck, Ben Foster, Keith Carradine",4 wins & 12 nominations.,USA,English,200000.0
133108,tt2034741,Money Matters,15 Nov 2011,2011,Drama,5.0,"Terri Abney, Aunjanue Ellis, James Whalen, Victoria Wallace",,USA,English,
200063,tt1542485,Sunset Strip,23 Apr 2016,2012,Documentary,6.9,"Cisco Adler, Lou Adler, Ahmed Ahmed, Tommy Alastra",2 wins & 1 nomination.,USA,English,
49542,tt1754858,Wartorn: 1861-2010,11 Nov 2010,2010,"Documentary, War",7.9,,1 win.,USA,English,
98064,tt2245223,The Source Family,07 Mar 2012,2012,"Documentary, Music",7.0,"Ahom Aquarian, Isis Aquarian, Elena Michaels, Father Yod",1 nomination.,USA,English,
19029,tt0760188,When Nietzsche Wept,02 Aug 2007,2007,Drama,6.5,"Ben Cross, Armand Assante, Joanna Pacula, Michal Yannai",,USA,English,
30061,tt1494772,Justice League: Crisis on Two Earths,23 Feb 2010,2010,"Animation, Action, Sci-Fi",7.3,"William Baldwin, Mark Harmon, Chris Noth, Gina Torres",,USA,English,
117924,tt1581845,Somewhere Between,18 Jun 2011,2011,Documentary,7.8,,1 win & 1 nomination.,USA,English,193082.0
98568,tt1631707,Enter Nowhere,02 Feb 2015,2011,"Mystery, Thriller",6.6,"Katherine Waterston, Scott Eastwood, Sara Paxton, Shaun Sipos",,USA,English,
199373,tt2005374,The Frozen Ground,11 Jul 2013,2013,"Crime, Drama, Mystery",6.4,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris",1 nomination.,USA,"English, French",89515.0
83899,tt1853739,You're Next,23 Aug 2013,2011,"Horror, Thriller",6.5,"Sharni Vinson, Nicholas Tucci, Wendy Glenn, AJ Bowen",11 wins & 19 nominations.,"USA, UK",English,25064090.0
46891,tt0443507,Find Love,01 Jan 2006,2006,Romance,6.4,"Christian Camargo, Alexie Gilmore, Traci Dinwiddie, David P. Emrich",2 wins.,USA,English,
136466,tt1822311,Sparrows Dance,23 Aug 2013,2012,"Comedy, Drama, Romance",6.9,"Marin Ireland, Paul Sparks, Niesha Butler, Bennie Slay",1 win.,USA,English,
169209,tt2171867,Empire State,30 Aug 2013,2013,"Crime, Thriller",5.2,"Liam Hemsworth, Michael Angarano, Dwayne Johnson, Paul Ben-Victor",1 nomination.,USA,English,
29231,tt0113394,The Immortals,05 Oct 1995,1995,"Crime, Drama, Action",5.8,"Eric Roberts, Joe Pantoliano, Tia Carrere, Tony Curtis",,USA,"English, Russian",
48319,tt0119426,Joyride,18 Nov 1997,1997,"Comedy, Crime, Drama",5.1,"Tobey Maguire, Amy Hathaway, Wilson Cruz, Christina Zilber",,USA,English,
122372,tt1462757,The Ghostmaker,29 Nov 2012,2012,"Horror, Sci-Fi, Thriller",4.9,"Aaron Dean Eisenberg, Liz Fenning, J. Walter Holland, Jared Grey",,USA,English,
43740,tt0818170,The Little Traitor,02 Apr 2009,2007,Drama,7.0,"Ido Port, Alfred Molina, Gilya Stern, Rami Heuberger",2 wins & 2 nominations.,"Israel, USA","Hebrew, English",401538.0
198342,tt2042520,Family Band: The Cowsills Story,10 Aug 2011,2011,"Documentary, Biography, Family",7.7,"Bill Cowsill, Bob Cowsill, Richard Cowsill, Paul Cowsill",,USA,English,
180318,tt1511476,The Chicago 8,14 Sep 2012,2011,Drama,6.0,"Gary Cole, Steven Culp, Philip Baker Hall, David Julian Hirsh",1 win.,USA,English,
159167,tt2354495,The World According to Dick Cheney,18 Jan 2013,2013,Documentary,7.0,"Dick Cheney, Lynne Cheney, Dennis Haysbert, Ron Suskind",,USA,English,
176720,tt1800379,Something Real and Good,05 Mar 2013,2013,Drama,6.0,"Alex Hannant, Matt Jones, Colton Castaneda, Ward Edmondson",,USA,English,
16921,tt0443435,Autopsy,25 Jun 2009,2008,"Horror, Mystery, Thriller",5.0,"Jessica Lowndes, Ross Kohn, Ross McCall, Ashley Schneider",,USA,English,
25172,tt0172669,Komodo,04 May 2000,1999,"Horror, Sci-Fi, Thriller",4.0,"Jill Hennessy, Billy Burke, Kevin Zegers, Paul Gleeson",2 nominations.,"Australia, USA",English,
129854,tt1370803,"Trust Us, This Is All Made Up",,2009,Documentary,8.2,"T.J. Jagodowski, David Pasquesi",,USA,English,
90785,tt0118668,Back in Business,29 May 1997,1997,"Action, Adventure",4.4,"Brian Bosworth, Joe Torry, Dara Tomanovich, Alan Scarfe",,USA,English,
50674,tt1615091,The Lost Future,13 Nov 2010,2010,"Adventure, Sci-Fi",5.0,"Sean Bean, Corey Sevier, Sam Claflin, Annabelle Wallis",,"Germany, South Africa, USA",English,
147129,tt2546038,Maria Bamford: The Special Special Special!,15 May 2014,2012,Comedy,7.2,"Maria Bamford, Joel Bamford, Marilyn Bamford, Wayne Federman",,USA,English,
79950,tt0113926,Naked Souls,18 May 1996,1996,"Sci-Fi, Thriller",3.1,"Brian Krause, Pamela Anderson, David Warner, Dean Stockwell",,USA,English,
84338,tt1790834,Simon Killer,12 Apr 2013,2012,"Drama, Thriller",6.3,"Brady Corbet, Nicolas Ronchi, Constance Rousseau, Lila Salet",6 nominations.,"USA, France","English, French",21303.0
40833,tt0138797,King Cobra,29 Apr 1999,1999,"Horror, Thriller, Sci-Fi",2.9,"Pat Morita, Scott Hillenbrand, Casey Fallo, Hoyt Axton",,USA,"English, Spanish",
214091,tt2450440,The Last of Robin Hood,05 Dec 2014,2013,"Biography, Drama, Romance",5.7,"John Hudson Messerall, Dakota Fanning, Susan Sarandon, David Kronawitter",,USA,English,269642.0
24789,tt0103002,Subspecies,08 Aug 1991,1991,"Fantasy, Horror",5.7,"Angus Scrimm, Anders Hove, Irina Movila, Laura Mae Tate",,USA,English,
52017,tt0106436,Bloodstone: Subspecies II,26 May 1993,1993,"Fantasy, Horror, Thriller",6.0,"Anders Hove, Denice Duff, Kevin Spirtas, Melanie Shatner",,USA,English,
52021,tt0109302,Bloodlust: Subspecies III,03 Apr 2008,1994,"Fantasy, Horror, Thriller",5.9,"Anders Hove, Denice Duff, Kevin Spirtas, Melanie Shatner",,USA,English,
54768,tt0101005,Zapped Again!,14 Apr 1990,1990,"Comedy, Sci-Fi",4.2,"Todd Eric Andrews, Kelli Williams, Reed Rudy, Maria McCann",,"USA, UK",English,
52022,tt0181315,Subspecies: The Awakening,16 Oct 2001,1998,"Fantasy, Horror",5.6,"Anders Hove, Denice Duff, Jonathon Morris, Ioana Abur",,"Romania, USA","English, Romanian",
174334,tt2755016,The Motivation,25 Apr 2013,2013,"Documentary, Sport",6.8,"Felix Arguelles, Steve Berra, Chris Cole, Red Cole",,"USA, Brazil, France","English, Portuguese",
