TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE
278772,tt3237082,Serial Killer Culture,2014,"Documentary, Crime, History",6.0,04 Feb 2014,"Steve Giannangelo, Rick Staton, Rich Hillen Jr., Julian Barrett",,USA,English
21250,tt0355315,Charlotte's Web 2: Wilbur's Great Adventure,2003,"Animation, Adventure, Family",4.5,18 Mar 2003,"Julia Duffy, David Berón, Charlie Adler, Amanda Bynes",3 nominations.,USA,English
180305,tt2481496,Mercy,2014,"Horror, Thriller",5.0,07 Oct 2014,"Frances O'Connor, Shirley Knight, Chandler Riggs, Joel Courtney",,USA,English
77887,tt1850374,Toy Story Toons: Hawaiian Vacation,2011,"Animation, Short, Comedy",7.5,24 Jun 2011,"Tom Hanks, Tim Allen, Joan Cusack, Kristen Schaal",,USA,English
116440,tt2175842,The Longest Daycare,2012,"Animation, Short, Comedy",7.3,13 Jul 2012,,Nominated for 1 Oscar. Another 1 nomination.,USA,English
82424,tt2033372,Toy Story Toons: Small Fry,2011,"Animation, Short, Comedy",7.2,23 Nov 2011,"Lori Alan, Carlos Alazraqui, Tim Allen, Bob Bergen",,USA,English
89888,tt1861439,Wyatt Earp's Revenge,2012,"Drama, Western",4.4,06 Mar 2012,"Val Kilmer, Shawn Roberts, Daniel Booko, Matt Dallas",,USA,English
58626,tt1575694,The Hit List,2011,"Action, Thriller",5.4,03 Apr 2011,"Cuba Gooding Jr., Cole Hauser, Jonathan LaPaglia, Ginny Weirick",,USA,English
151933,tt2268419,Dead in Tombstone,2013,"Action, Fantasy, Horror",4.8,22 Oct 2013,"Danny Trejo, Mickey Rourke, Anthony Michael Hall, Dina Meyer",,USA,English
260063,tt2992552,Seal Team Eight: Behind Enemy Lines,2014,"Action, Drama, War",4.5,01 Apr 2014,"Tom Sizemore, Lex Shrapnel, Anthony Oseyemi, Michael Everson",,USA,English
14830,tt0910865,Doctor Strange,2007,"Animation, Action, Fantasy",6.8,14 Aug 2007,"Bryce Johnson, Paul Nakauchi, Kevin Michael Richardson, Michael Yama",1 win & 1 nomination.,USA,English
77499,tt2091240,Barbie: A Perfect Christmas,2011,"Animation, Family",5.5,08 Nov 2011,"Diana Kaarina, Jennifer Waris, Rachel Harrison, Nevada Brandt",,USA,English
19164,tt0116817,The Land Before Time IV: Journey Through the Mists,1996,"Animation, Adventure, Family",5.7,10 Dec 1996,"John Ingle, Candace Hutson, Heather Hogan, Rob Paulsen",2 nominations.,USA,English
19165,tt0123950,The Land Before Time V: The Mysterious Island,1997,"Animation, Adventure, Family",6.0,09 Dec 1997,"John Ingle, Brandon La Croix, Aria Noelle Curzon, Rob Paulsen",1 win.,USA,English
17337,tt0167247,The Land Before Time VI: The Secret of Saurus Rock,1998,"Animation, Adventure, Family",5.9,01 Dec 1998,"Thomas Dekker, Kenneth Mars, Anndi McAfee, Aria Noelle Curzon",1 win & 1 nomination.,USA,English
31473,tt0166973,An American Tail: The Treasure of Manhattan Island,1998,"Animation, Adventure, Family",6.0,15 Feb 2000,"Thomas Dekker, Dom DeLuise, Pat Musick, Nehemiah Persoff",,USA,English
27653,tt0197230,An American Tail: The Mystery of the Night Monster,1999,"Animation, Adventure, Family",6.2,25 Jul 2000,"Thomas Dekker, Lacey Chabert, Jane Singer, Nehemiah Persoff",1 win & 1 nomination.,USA,English
42903,tt0468988,Category 7: The End of the World,2005,"Action, Drama, Sci-Fi",4.8,06 Nov 2005,"Cameron Daddo, Gina Gershon, Shannen Doherty, Randy Quaid",Nominated for 1 Primetime Emmy. Another 4 nominations.,"USA, Germany, Canada",English
188102,tt0281726,The Circle,2002,Thriller,5.0,05 Dec 2002,"Treat Williams, Robin Dunne, Gianpaolo Venuta, Daniel Enright",,"Canada, USA",English
244563,tt3263614,"Kumiko, the Treasure Hunter",2014,Drama,6.6,20 Feb 2015,"Rinko Kikuchi, Nobuyuki Katsube, Kanako Higashi, Ichi Kyokaku",10 wins & 7 nominations.,USA,"English, Japanese"
25754,tt1290135,Children of the Corn,2009,"Horror, Thriller",3.9,26 Sep 2009,"David Anders, Kandyse McClure, Daniel Newman, Preston Bailey",,USA,English
25752,tt0177625,Children of the Corn 666: Isaac's Return,1999,"Horror, Mystery, Thriller",3.7,19 Oct 1999,"Natalie Ramsey, Gary Bullock, Alix Koromzay, Stacy Keach",,USA,English
25751,tt0150111,Children of the Corn V: Fields of Terror,1998,"Fantasy, Horror, Thriller",4.0,21 Jun 1998,"Stacy Galina, Alexis Arquette, Eva Mendes, Greg Vaughan",,USA,English
70575,tt1745672,Children of the Corn: Genesis,2011,"Horror, Thriller",3.8,17 Mar 2012,"J.J. Banicki, Diane Peterson, Kai Caster, Kelen Coleman",,USA,English
55596,tt0103961,Christmas in Connecticut,1992,"Comedy, Romance",4.7,13 Apr 1992,"Dyan Cannon, Kris Kristofferson, Tony Curtis, Richard Roundtree",2 nominations.,USA,English
119213,tt0118870,Cold Around the Heart,1997,"Crime, Thriller, Drama",4.5,07 Nov 1997,"David Caruso, Kelly Lynch, Stacey Dash, Chris Noth",1 win.,USA,English
87492,tt1100089,Foxcatcher,2014,"Biography, Drama, Sport",7.0,16 Jan 2015,"Steve Carell, Channing Tatum, Mark Ruffalo, Sienna Miller",Nominated for 5 Oscars. Another 12 wins & 74 nominations.,USA,"English, French"
77951,tt1762399,Walking with Dinosaurs 3D,2013,"Animation, Adventure, Family",5.2,20 Dec 2013,"Charlie Rowe, Karl Urban, Angourie Rice, John Leguizamo",2 nominations.,"USA, UK, Australia",English
75258,tt1217213,Secret of the Wings,2012,"Animation, Family, Fantasy",7.2,16 Aug 2012,"Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett",1 win & 5 nominations.,"USA, India",English
25475,tt1216516,Tinker Bell and the Lost Treasure,2009,"Animation, Adventure, Family",6.8,03 Sep 2009,"Mae Whitman, Jesse McCartney, Jane Horrocks, Lucy Liu",1 nomination.,USA,English
50114,tt0114759,Tyson,1995,"Biography, Drama, Sport",6.4,29 Apr 1995,"George C. Scott, Paul Winfield, Michael Jai White, James Sikking",1 nomination.,USA,English
17699,tt0270291,Coral Reef Adventure,2003,Documentary,7.0,14 Feb 2003,"Liam Neeson, Howard Hall, Michele Hall, Jean-Michel Cousteau",2 wins & 1 nomination.,"USA, Singapore, Taiwan",English
57573,tt1831617,Craig Ferguson: Does This Need to Be Said?,2011,"Documentary, Comedy",7.7,19 Feb 2011,"Craig Ferguson, Jeff Arnold, Chris Saladin",,USA,English
134688,tt2229095,D.L. Hughley: Reset,2012,"Documentary, Comedy",6.7,14 Jul 2012,D.L. Hughley,,USA,English
15501,tt0867149,Dane Cook: Vicious Circle,2006,"Documentary, Comedy",6.8,04 Sep 2006,Dane Cook,Nominated for 1 Primetime Emmy. Another 2 nominations.,USA,English
109809,tt0096056,Crime and Punishment,2002,Drama,6.4,01 Jun 2002,"Crispin Glover, Vanessa Redgrave, John Hurt, Margot Kidder",1 win.,"Poland, Russia, USA","English, Polish"
290542,tt1198156,You're Not You,2014,Drama,7.4,26 Nov 2014,"Hilary Swank, Emmy Rossum, Josh Duhamel, Stephanie Beatriz",1 nomination.,USA,"English, American Sign Language"
64372,tt1251752,Dana Carvey: Squatting Monkeys Tell No Lies,2008,"Documentary, Comedy",7.4,14 Jun 2008,Dana Carvey,,USA,English
31775,tt1151813,Dave Attell: Captain Miserable,2007,"Documentary, Comedy",7.2,08 Dec 2007,Dave Attell,,USA,English
207933,tt1772264,Stonehearst Asylum,2014,"Drama, Horror, Mystery",6.8,24 Oct 2014,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson",1 win.,USA,English
136743,tt2069100,The Third Half,2012,"Drama, History, Romance",7.9,27 Sep 2012,"Katarina Ivanovska, Sasko Kocev, Richard Sammel, Rade Serbedzija",1 win & 1 nomination.,"Republic of Macedonia, Czech Republic, USA","Macedonian, German, Ladino, Bulgarian, English, Serbian, Spanish"
260001,tt2870808,Life Partners,2014,"Comedy, Romance",6.2,06 Nov 2014,"Leighton Meester, Gillian Jacobs, Gabourey Sidibe, Beth Dover",1 nomination.,USA,English
286817,tt3546114,Anatomy of a Love Seen,2014,"Drama, Romance",4.9,18 Jul 2014,"Sharon Hinnendael, Jill Evyn, Constance Brenneman, Marina Rice Bader",,USA,English
248870,tt2836524,An Apology to Elephants,2013,"Documentary, Short",8.1,12 Apr 2013,"Lily Tomlin, Pat Derby, Colleen Kinzley, Jeff Kinzley",Won 1 Primetime Emmy. Another 1 win.,USA,English
183108,tt0311060,Ecstasy in Entropy,1999,Short,6.4,,"Brenda Bergman, Rustyn Birch, Bob, Nick Bohn",,USA,English
127375,tt0416470,America's Most Haunted Inns,2004,Documentary,4.2,10 Aug 2004,,,USA,English
209271,tt2463512,Hateship Loveship,2013,"Drama, Romance",6.1,12 Jun 2014,"Kristen Wiig, Guy Pearce, Hailee Steinfeld, Jennifer Jason Leigh",,USA,English
33570,tt1411276,Ice Castles,2010,"Drama, Romance, Sport",6.3,09 Feb 2010,"Taylor Firth, Rob Mayes, Henry Czerny, Morgan Kelly",,"USA, Canada",English
172226,tt0409379,In Secret,2013,"Crime, Drama, Thriller",6.1,03 Apr 2014,"Elizabeth Olsen, Oscar Isaac, Tom Felton, Jessica Lange",1 nomination.,USA,English
112735,tt2107835,The Skinny,2012,"Comedy, Drama, Romance",6.4,10 Feb 2012,"Jussie Smollett, Blake Young-Fountain, Anthony Burrell, Shanika Warren-Markland",,USA,English
128154,tt2318625,Out in the Dark,2012,"Drama, Romance, Thriller",7.6,27 Sep 2013,"Nicholas Jacob, Michael Aloni, Jamil Khoury, Alon Pdut",16 wins & 20 nominations.,"Israel, USA","Hebrew, Arabic, English"
193223,tt2382090,Die Fighting,2014,"Action, Thriller",4.8,,"Fabien Garcia, Laurent Buson, Didier Buson, Jess Allen",2 wins.,USA,English
272692,tt2282016,The Possession of Michael King,2014,Horror,5.7,22 Aug 2014,"Shane Johnson, Ella Anderson, Cara Pifko, Krystal Alvarez",2 nominations.,USA,English
249266,tt2310109,Small Time,2014,Drama,6.0,18 Apr 2014,"Christopher Meloni, Devon Bostick, Dean Norris, Bridget Moynahan",,USA,English
73103,tt0479008,Dante's Inferno,2007,"Animation, Comedy",6.6,01 Jan 2007,"Tony Abatemarco, Scott Adsit, Matt Besser, Bill Chott",1 win.,USA,English
30302,tt1079980,Death in Love,2008,"Drama, Romance, War",5.0,17 Jul 2009,"Josh Lucas, Jacqueline Bisset, Lukas Haas, Morena Baccarin",2 wins.,USA,"English, German, French"
57789,tt0106763,"Double, Double Toil and Trouble",1993,"Adventure, Comedy, Family",5.8,30 Oct 1993,"Mary-Kate Olsen, Ashley Olsen, Cloris Leachman, Phil Fondacaro",Nominated for 1 Primetime Emmy. Another 1 win.,USA,English
257093,tt1385543,Dark House,2014,"Horror, Thriller",4.7,04 Mar 2014,"Luke Kleintank, Alex McKenna, Anthony Rey, Zack Ward",,USA,English
258358,tt3268030,Advanced Style,2014,"Documentary, Biography, Comedy",7.3,09 May 2014,"Joyce Carpati, Ari Cohen, Lynn Dell, Zelda Kaplan",,USA,English
241842,tt2832470,Dead Snow 2: Red vs. Dead,2014,"Action, Comedy, Horror",6.9,07 Oct 2014,"Vegar Hoel, Ørjan Gamst, Martin Starr, Jocelyn DeBoer",12 wins & 9 nominations.,"Norway, Iceland, USA, UK","Norwegian, English, German"
32182,tt0251656,David Cross: The Pride Is Back,1999,Comedy,7.9,18 Sep 1999,"David Cross, Molly Brenner, Amiira Ruotola",,USA,English
56929,tt1436372,Elle: A Modern Cinderella Tale,2010,"Drama, Family",4.4,01 Apr 2010,"Ashlee Hewitt, Sterling Knight, Kiely Williams, Thomas Calabro",,USA,English
77067,tt1273207,Deadheads,2011,"Adventure, Comedy, Horror",5.4,29 Apr 2011,"Michael McKiddy, Ross Kidder, Markus Taylor, Sebastian Galasso",2 wins & 1 nomination.,USA,English
117007,tt0390190,Deadline,2004,Documentary,7.5,,"Anthony Amsterdam, Jeanne Bishop, Stephen Bright, George W. Bush",1 win & 2 nominations.,USA,English
273922,tt2106383,Deadline,2011,"Mystery, Thriller",8.0,16 May 2013,"Gary Hudson, Jules Willcox, Paul Francis, Pancho Demmings",1 win.,USA,English
22515,tt1261046,Death Racers,2008,"Action, Comedy, Horror",2.6,23 Sep 2008,"Violent J, Shaggy 2 Dope, Scott Levy, Jason Ellefson",,USA,English
291155,tt3701804,"Fat, Sick & Nearly Dead 2",2014,Documentary,6.4,18 Mar 2015,"Joe Cross, Bjarke de Koning, Phil Staples",,USA,English
164251,tt1247690,Serena,2014,"Drama, Romance",5.4,26 Feb 2015,"Bradley Cooper, Jennifer Lawrence, Rhys Ifans, Toby Jones",1 win.,"Czech Republic, France, USA",English
205596,tt2084970,The Imitation Game,2014,"Biography, Drama, Thriller",8.1,25 Dec 2014,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear",Won 1 Oscar. Another 44 wins & 150 nominations.,"UK, USA","English, German"
171274,tt1791528,Inherent Vice,2014,"Comedy, Crime, Drama",6.7,09 Jan 2015,"Joanna Newsom, Katherine Waterston, Joaquin Phoenix, Jordan Christian Hearn",Nominated for 2 Oscars. Another 15 wins & 93 nominations.,USA,"English, Japanese"
244403,tt1798243,Rudderless,2014,"Comedy, Drama, Music",7.5,21 Feb 2015,"Miles Heizer, Alexandra Lovelace, Billy Crudup, Casey Twenter",1 win & 1 nomination.,USA,English
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,2014,"Adventure, Sci-Fi, Thriller",6.7,21 Nov 2014,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",Nominated for 1 Golden Globe. Another 17 wins & 27 nominations.,USA,English
28019,tt1258137,Give 'em Hell Malone,2009,"Action, Crime, Thriller",6.0,25 Jul 2009,"Thomas Jane, Ving Rhames, Elsa Pataky, French Stewart",,USA,English
222649,tt2752688,Rosewater,2014,"Biography, Drama",6.6,27 Nov 2014,"Gael García Bernal, Kim Bodnia, Dimitri Leonidas, Haluk Bilginer",1 win & 1 nomination.,USA,English
295315,tt2751310,Sex Ed,2014,"Comedy, Romance",5.6,07 Nov 2014,"Haley Joel Osment, Glen Powell, Lorenza Izzo, Laura Harring",,USA,English
288281,tt2180994,A Good Marriage,2014,"Drama, Thriller",5.2,03 Oct 2014,"Joan Allen, Anthony LaPaglia, Stephen Lang, Cara Buono",,USA,English
140222,tt1976989,Love and Honor,2013,"Drama, Romance, War",5.7,22 Mar 2013,"Liam Hemsworth, Austin Stowell, Teresa Palmer, Aimee Teegarden",,USA,English
188538,tt2770480,Remember Sunday,2013,"Drama, Romance",7.0,21 Apr 2013,"Alexis Bledel, Zachary Levi, Merritt Wever, Barry Shabaka Henley",1 nomination.,USA,English
147441,tt1528100,Exodus: Gods and Kings,2014,"Action, Adventure, Drama",6.0,12 Dec 2014,"Christian Bale, Joel Edgerton, John Turturro, Aaron Paul",4 nominations.,"UK, Spain, USA",English
250657,tt2381335,Fed Up,2014,Documentary,7.7,19 Jan 2014,"Katie Couric, Bill Clinton, Michael Bloomberg, Gary Taubes",2 nominations.,USA,English
17009,tt0099878,Jetsons: The Movie,1990,"Animation, Comedy, Family",5.5,06 Jul 1990,"George O'Hanlon, Mel Blanc, Penny Singleton, Tiffany",1 nomination.,USA,English
244001,tt3210258,Bo Burnham: what.,2013,"Comedy, Music",8.5,18 Dec 2013,Bo Burnham,,USA,English
203179,tt1525580,Magic Camp,2012,"Documentary, Family",6.4,28 Jun 2013,"Derrin Berger, Lucas Black, Steve Cohen, Jonah Conlin",1 win.,USA,English
22585,tt0100631,Ski Patrol,1990,"Action, Comedy",5.4,12 Jan 1990,"Roger Rose, Yvette Nipar, T.K. Carter, Leslie Jordan",,USA,English
100042,tt2096672,Dumb and Dumber To,2014,Comedy,5.7,14 Nov 2014,"Jim Carrey, Jeff Daniels, Rob Riggle, Laurie Holden",1 win & 6 nominations.,USA,"English, Cantonese"
206821,tt2064968,The Longest Week,2014,"Comedy, Drama, Romance",5.4,05 Sep 2014,"Jason Bateman, Tony Roberts, Olivia Wilde, Laura Clery",1 nomination.,USA,"English, French, German"
289575,tt3904186,Tales of the Grim Sleeper,2014,"Documentary, Crime",7.1,30 Jan 2015,"Nick Broomfield, Lonnie David Franklin Jr., Donna, Steve",1 win & 6 nominations.,"UK, USA",English
103528,tt2210633,God Is the Bigger Elvis,2012,"Documentary, Short",7.1,01 Apr 2012,"Dolores Hart, Elvis Presley",Nominated for 1 Oscar. Another 1 win & 2 nominations.,USA,English
79475,tt1720263,The Green,2011,"Drama, Romance",6.5,30 Apr 2011,"Jason Butler Harner, Cheyenne Jackson, Illeana Douglas, Chris Bert",10 wins & 1 nomination.,USA,English
258086,tt2387408,The Damned,2013,"Horror, Mystery, Thriller",5.2,29 Aug 2014,"Peter Facinelli, Sophia Myles, Nathalia Ramos, Sebastian Martínez",1 win & 1 nomination.,USA,"English, Spanish"
261037,tt3128900,Miss Meadows,2014,"Drama, Thriller",5.7,14 Nov 2014,"Katie Holmes, James Badge Dale, Callan Mulvey, Jean Smart",1 nomination.,USA,English
80920,tt2012665,Repentance,2013,"Drama, Horror, Thriller",4.8,25 Sep 2014,"Forest Whitaker, Anthony Mackie, Mike Epps, Sanaa Lathan",,USA,English
114750,tt2235108,Dear White People,2014,"Comedy, Drama",6.2,04 Dec 2014,"Tyler James Williams, Tessa Thompson, Kyle Gallner, Teyonah Parris",14 wins & 25 nominations.,USA,English
209361,tt1196956,One Chance,2013,"Biography, Comedy, Drama",6.8,25 Oct 2013,"James Corden, Alexandra Roach, Julie Walters, Colm Meaney",Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.,"UK, USA","English, Italian"
15199,tt1273675,Rent: Filmed Live on Broadway,2008,"Drama, Musical, Romance",8.0,24 Sep 2008,"Will Chase, Adam Kantor, Michael McElroy, Rodney Hicks",,USA,English
214096,tt1885299,Lucky Them,2013,Drama,6.1,21 Apr 2014,"Toni Collette, Thomas Haden Church, Oliver Platt, Ryan Eggold",2 nominations.,USA,English
157380,tt2492664,May in the Summer,2013,"Comedy, Drama",5.7,21 Aug 2013,"Hiam Abbass, James Garson Chick, Cherien Dabis, Alaadin Khasawneh",3 nominations.,"Jordan, Qatar, USA",English
211411,tt2078686,Musicwood,2012,"Documentary, Adventure, Drama",7.3,01 Nov 2013,"The Antlers, Dave Berryman, Turin Brakes, Kaki King",,"USA, Madagascar",English
139930,tt1690140,How Do You Write a Joe Schermann Song,2012,"Comedy, Drama, Musical",7.5,30 Mar 2012,"Joe Schermann, Christina Rose, Mark DiConzo, Debbie Williams",3 wins.,USA,English
268174,tt2375278,BFFs,2014,Comedy,5.4,31 Jan 2014,"Larisa Oleynik, Jenny O'Hara, Molly Hagan, Richard Moll",4 wins & 3 nominations.,USA,English
266856,tt2980516,The Theory of Everything,2014,"Biography, Drama, Romance",7.7,26 Nov 2014,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",Won 1 Oscar. Another 24 wins & 120 nominations.,"UK, Japan, USA","English, French, Latin, Italian"
272602,tt3139538,Amira & Sam,2014,"Comedy, Drama, Romance",6.2,30 Jan 2015,"Martin Starr, Dina Shihabi, Paul Wesley, Laith Nakli",9 wins & 1 nomination.,USA,English
182349,tt1992147,Love Sick Love,2012,Thriller,5.0,26 Apr 2013,"Lindsay Rose Binder, Jim Gaffigan, Dean Kapica, Megan Raye Manzi",,USA,English
227735,tt2978462,Dolphin Tale 2,2014,"Drama, Family",6.4,12 Sep 2014,"Ashley Judd, Morgan Freeman, Kris Kristofferson, Harry Connick Jr.",2 nominations.,USA,English
100416,tt1221207,Demoted,2011,Comedy,5.4,10 Sep 2012,"Michael Vartan, Sean Astin, David Cross, Celia Weston",,USA,English
232679,tt2247476,When the Game Stands Tall,2014,"Drama, Family, Sport",6.7,22 Aug 2014,"Jim Caviezel, Michael Chiklis, Alexander Ludwig, Clancy Brown",,USA,English
193726,tt2926810,ABCs of Death 2,2014,"Comedy, Horror",5.5,02 Oct 2014,"Eric Jacobus, Andy Nyman, Simon Barrett, Teela Cull",1 nomination.,"USA, New Zealand, Canada, Israel, Japan","English, Japanese, Hebrew, Portuguese, French, Arabic, Filipino, German"
228813,tt2195566,Neurons to Nirvana,2013,"Documentary, History, News",7.9,01 Nov 2013,"William S. Burroughs, Wade Davis, Rick Doblin, Lesley Ewen",,"Canada, UK, USA, Switzerland","English, Slovak, Czech"
17175,tt0876233,The Last Word,2008,"Drama, Romance",6.3,19 Jan 2008,"Wes Bentley, Winona Ryder, Ray Romano, Gina Hecht",1 nomination.,USA,English
40925,tt0889595,Dream Boy,2008,"Drama, Romance",6.2,11 Dec 2008,"Stephan Bender, Thomas Jay Ryan, Diana Scarwid, Tom Gilroy",2 wins.,USA,English
45127,tt0491046,A Matador's Mistress,2008,"Biography, Drama, Romance",5.7,31 Mar 2010,"Adrien Brody, Penélope Cruz, Santiago Segura, Juan Echanove",,"Spain, UK, France, USA, Germany","English, Spanish"
19222,tt0922547,Parasomnia,2008,"Horror, Thriller",5.3,17 Oct 2008,"Sean Young, Patrick Kilpatrick, Dylan Purcell, Cherilyn Wilson",,USA,English
23515,tt1078931,Sick Girl,2007,"Crime, Horror, Thriller",4.6,01 Oct 2007,"Leslie Andrews, John McGarr, Charlie Trepany, Ian Villalobos",,USA,English
10258,tt0484439,The Madagascar Penguins in a Christmas Caper,2005,"Animation, Short, Comedy",7.5,07 Oct 2005,"Tom McGrath, Chris Miller, Christopher Knights, John DiMaggio",,USA,English
267806,tt3704538,V/H/S Viral,2014,"Horror, Thriller",4.2,23 Oct 2014,"Patrick Lawrie, Emilia Ares Zoryan, Celia K. Milius, Steve Berens",,USA,"English, Spanish"
159153,tt2451742,Running from Crazy,2013,"Documentary, Biography, Drama",6.6,07 Jan 2013,"Jack Hemingway, Joan Hemingway, Langley Hemingway, Margaux Hemingway",,USA,English
48186,tt1451423,The Boy Who Cried Werewolf,2010,"Comedy, Family, Fantasy",6.3,22 Oct 2010,"Victoria Justice, Chase Ellison, Anna Galvin, Matt Winston",1 win & 2 nominations.,"USA, Canada",English
191037,tt0883391,Mr. Hockey: The Gordie Howe Story,2013,"Biography, Drama, Sport",6.8,04 May 2013,"Michael Shanks, Kathleen Robertson, Martin Cummins, Dylan Playfair",7 wins & 7 nominations.,USA,English
253256,tt3115712,The Heart Machine,2014,"Drama, Thriller",5.9,24 Oct 2014,"John Gallagher Jr., Kate Lyn Sheil, Karen Goeller, Louisa Krause",2 nominations.,USA,English
